time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5918.589895	9.716228	10.010036	0.970649	143
5919.644926	6.366539	10.026484	0.634972	144
5920.659377	9.843868	10.009542	0.983448	145
5921.714829	5.926941	10.027062	0.591094	146
5922.725393	9.894029	10.021282	0.987302	147
5923.789192	6.329246	10.029559	0.631059	148
5924.789946	10.313976	10.022600	1.029072	149
5925.864026	5.573011	10.030789	0.555591	150
5926.852482	9.781030	10.010655	0.977062	151
5927.942354	5.638145	10.006042	0.563474	152
5928.914854	9.694386	10.029673	0.966571	153
5930.019883	5.879188	10.006169	0.587556	154
5930.977904	9.313228	10.024383	0.929058	155
5932.091628	6.290968	10.029066	0.627274	156
5933.045500	8.910753	10.010443	0.890146	157
5934.158478	6.648937	10.017880	0.663707	158
5935.118985	9.289783	10.015971	0.927497	159
5936.221521	7.453353	10.010937	0.744521	160
5937.196972	8.881168	10.021670	0.886196	161
5938.282014	7.938968	10.007047	0.793338	162
5939.276034	8.399957	10.018782	0.838421	163
5940.343225	7.230726	10.016958	0.721848	164
5941.351815	8.746699	10.020107	0.872915	165
5942.407073	7.558394	10.015423	0.754676	166
5943.427283	8.571616	10.002426	0.856954	167
5944.471344	7.561135	10.019675	0.754629	168
5945.498099	9.114435	10.010287	0.910507	169
5946.540792	6.995196	10.001016	0.699449	170
5947.568882	8.597755	10.018186	0.858215	171
5948.608440	7.726818	10.021914	0.770992	172
5949.638340	8.662472	10.022669	0.864288	173
5950.678484	7.506623	10.007153	0.750126	174
5951.707100	8.878080	10.011478	0.886790	175
5952.749239	6.944255	9.973554	0.696267	176
5953.777589	8.931241	10.013788	0.891894	177
5954.817557	6.900136	10.021713	0.688519	178
5955.846697	8.867867	10.003818	0.886448	179
5956.898991	7.892531	10.013680	0.788175	180
5957.915280	8.892052	10.006386	0.888638	181
5958.956197	7.433063	10.001395	0.743203	182
5959.985443	8.365339	10.000371	0.836503	183
5961.026547	7.494952	10.016591	0.748254	184
5962.053230	8.735211	9.999364	0.873577	185
5963.097686	7.327143	10.013079	0.731757	186
5964.121360	8.504601	9.999346	0.850516	187
5965.169638	7.630973	10.002383	0.762916	188
5966.186441	8.712067	10.014920	0.869909	189
5967.244539	7.400841	9.966893	0.742542	190
5968.249135	8.697913	9.999632	0.869823	191
5969.321285	7.957956	10.015157	0.794591	192
5970.311635	8.386053	9.995426	0.838989	193
5971.397332	7.423127	10.015251	0.741182	194
5972.373691	8.603417	10.018833	0.858724	195
5973.473583	7.047405	9.966561	0.707105	196
5974.436692	8.990987	10.002717	0.898854	197
5975.547158	6.830516	10.004101	0.682772	198
5976.505125	8.850697	10.009818	0.884202	199
5977.616555	6.951058	10.013230	0.694187	200
5978.587376	9.739355	10.024273	0.971577	201
5979.682874	6.711164	9.999721	0.671135	202
5980.650273	9.578722	10.005667	0.957330	203
