time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
7102.553027	10.041137	15.956536	0.629281	244
7103.508517	10.060491	15.951319	0.630700	245
7104.622240	12.430006	15.958925	0.778875	246
7105.586174	7.475981	15.957724	0.468487	247
7106.679352	13.051851	15.950495	0.818273	248
7107.673276	8.631131	15.955717	0.540943	249
7108.732298	12.007388	15.954803	0.752588	250
7109.757588	9.149218	15.948482	0.573673	251
7110.797737	12.304105	15.947163	0.771555	252
7111.818154	10.985726	15.950328	0.688746	253
7112.882987	9.614902	15.947841	0.602897	254
7113.869727	10.387811	15.953876	0.651115	255
7114.972688	9.938073	15.952302	0.622987	0
7115.925777	10.313580	15.944937	0.646825	1
7117.041195	11.147407	15.947253	0.699017	2
7118.006625	8.552783	15.925279	0.537057	3
7119.093475	12.899807	15.942703	0.809136	4
7120.094482	9.102931	15.950035	0.570715	5
7121.149210	12.111443	15.914901	0.761013	6
7122.174540	8.968630	15.952199	0.562219	7
7123.216011	11.962036	15.921522	0.751312	8
7124.242181	10.307172	15.913995	0.647680	9
7125.289178	10.702572	15.949368	0.671034	10
7126.304077	10.099238	15.945704	0.633352	11
7127.367331	9.914381	15.948467	0.621651	12
7128.367335	10.747788	15.958006	0.673505	13
7129.443155	10.191286	15.937030	0.639472	14
7130.433033	11.196827	15.908283	0.703836	15
7131.514921	10.424182	15.931483	0.654313	16
7132.501508	10.928359	15.953161	0.685028	17
7133.584403	10.406879	15.942770	0.652765	18
7134.573013	10.237422	15.945844	0.642012	19
7135.651000	10.484262	15.913088	0.658845	20
7136.645630	10.891948	15.940300	0.683296	21
7137.715617	10.770966	15.923843	0.676405	22
7138.723012	10.562636	15.952123	0.662146	23
7139.777732	10.247833	15.950074	0.642494	24
7140.797009	9.937277	15.938742	0.623467	25
7141.844024	10.384831	15.954979	0.650883	26
7142.868827	9.933143	15.940524	0.623138	27
7143.914728	11.649583	15.916812	0.731904	28
7144.932179	8.825402	15.946484	0.553439	29
